,Park Name,Park Code,State,Year,Month,Recreation Visitors,Non-Recreation Visitors,Recreation Visitor Hours,Non-Recreation Hours,Concession Lodging,Tent Campers,RV Campers,Concession Camping,Backcountry Campers,Misc Campers,Non-Recreation Overnight Stays,Total Overnight Stays,Month_Num,Date,Join Code,Region,Division,Park Name Only,Name,Date established as park[7][12],Area (2021)[13],LAT,LONG
7099,Voyageurs National Park,VOYA,MN,2023,August,48359,0,204712,0,863,0,0,0,15073,4523,0,20459.0,8,2023-08-01,VOYA2023,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7100,Voyageurs National Park,VOYA,MN,2023,September,22548,0,66507,0,552,0,0,0,5388,1062,0,7002.0,9,2023-09-01,VOYA2023,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7101,Voyageurs National Park,VOYA,MN,2023,October,10932,0,52545,0,0,0,0,0,736,2292,0,3028.0,10,2023-10-01,VOYA2023,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7102,Voyageurs National Park,VOYA,MN,2023,November,2478,0,15413,0,0,0,0,0,39,402,0,441.0,11,2023-11-01,VOYA2023,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7103,Voyageurs National Park,VOYA,MN,2023,December,43,0,43,0,0,0,0,0,2,0,0,2.0,12,2023-12-01,VOYA2023,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7104,Voyageurs National Park,VOYA,MN,2024,January,1054,0,3047,0,0,0,0,0,40,0,0,40.0,1,2024-01-01,VOYA2024,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7105,Voyageurs National Park,VOYA,MN,2024,February,973,0,2526,0,0,0,0,0,0,0,0,0.0,2,2024-02-01,VOYA2024,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7106,Voyageurs National Park,VOYA,MN,2024,March,359,0,359,0,0,0,0,0,3,0,0,3.0,3,2024-03-01,VOYA2024,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7107,Voyageurs National Park,VOYA,MN,2024,April,7,0,134,0,0,0,0,0,61,0,0,61.0,4,2024-04-01,VOYA2024,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7108,Voyageurs National Park,VOYA,MN,2024,May,26843,0,178923,0,464,0,0,0,6380,2143,0,8987.0,5,2024-05-01,VOYA2024,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7109,Voyageurs National Park,VOYA,MN,2024,June,43233,0,250757,0,1210,0,0,0,14352,2385,0,17947.0,6,2024-06-01,VOYA2024,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7110,Voyageurs National Park,VOYA,MN,2024,July,45206,0,242894,0,1040,0,0,0,16302,3057,0,20399.0,7,2024-07-01,VOYA2024,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7111,Voyageurs National Park,VOYA,MN,2024,August,47070,0,271819,0,930,0,0,0,15320,3761,0,20011.0,8,2024-08-01,VOYA2024,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7112,Voyageurs National Park,VOYA,MN,2024,September,21589,0,85665,0,572,0,0,0,5085,697,0,6354.0,9,2024-09-01,VOYA2024,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7113,Voyageurs National Park,VOYA,MN,2024,October,10247,0,47275,0,0,0,0,0,831,1866,0,2697.0,10,2024-10-01,VOYA2024,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7114,Voyageurs National Park,VOYA,MN,2024,November,2338,0,13421,0,0,0,0,0,15,337,0,352.0,11,2024-11-01,VOYA2024,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7115,Voyageurs National Park,VOYA,MN,2024,December,111,0,287,0,0,0,0,0,0,0,0,0.0,12,2024-12-01,VOYA2024,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7116,Voyageurs National Park,VOYA,MN,2025,January,2753,0,9864,0,0,0,0,0,16,0,0,16.0,1,2025-01-01,VOYA2025,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7117,Voyageurs National Park,VOYA,MN,2025,February,8917,0,32834,0,0,0,0,0,52,0,0,52.0,2,2025-02-01,VOYA2025,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7118,Voyageurs National Park,VOYA,MN,2025,March,4871,0,18039,0,0,0,0,0,27,0,0,27.0,3,2025-03-01,VOYA2025,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7119,Voyageurs National Park,VOYA,MN,2025,April,5,0,96,0,0,0,0,0,6,0,0,6.0,4,2025-04-01,VOYA2025,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7120,Voyageurs National Park,VOYA,MN,2025,May,27316,0,190736,0,479,0,0,0,6141,1776,0,8396.0,5,2025-05-01,VOYA2025,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7121,Voyageurs National Park,VOYA,MN,2025,June,40931,0,215635,0,1190,0,0,0,13667,1160,0,16017.0,6,2025-06-01,VOYA2025,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7122,Voyageurs National Park,VOYA,MN,2025,July,42178,0,194986,0,1108,0,0,0,15091,1677,0,17876.0,7,2025-07-01,VOYA2025,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7123,Voyageurs National Park,VOYA,MN,2025,August,42785,0,205795,0,888,0,0,0,15818,1567,0,18273.0,8,2025-08-01,VOYA2025,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7124,Voyageurs National Park,VOYA,MN,2025,September,22350,0,98786,0,593,0,0,0,5429,898,0,6920.0,9,2025-09-01,VOYA2025,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7125,Voyageurs National Park,VOYA,MN,2025,October,11535,0,67061,0,0,0,0,0,1060,2533,0,3593.0,10,2025-10-01,VOYA2025,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7126,Voyageurs National Park,VOYA,MN,2025,November,2372,0,13931,0,0,0,0,0,0,356,0,356.0,11,2025-11-01,VOYA2025,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7127,Voyageurs National Park,VOYA,MN,2025,December,313,0,597,0,0,0,0,0,12,0,0,12.0,12,2025-12-01,VOYA2025,Midwest,West North Central,Voyageurs,Voyageurs,8-Apr-75,"218,222.35 acres (883.1 km2)",48.5,-92.88
7128,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2015,January,20350,0,54480,0,0,0,0,0,65,0,0,65.0,1,2015-01-01,WHSA2015,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7129,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2015,February,26202,0,70750,0,0,0,0,0,113,0,0,113.0,2,2015-02-01,WHSA2015,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7130,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2015,March,59694,0,143399,0,0,0,0,0,536,0,0,536.0,3,2015-03-01,WHSA2015,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7131,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2015,April,48749,0,115003,0,0,0,0,0,300,0,0,300.0,4,2015-04-01,WHSA2015,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7132,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2015,May,56427,0,135724,0,0,0,0,0,419,0,0,419.0,5,2015-05-01,WHSA2015,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7133,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2015,June,49110,0,118834,0,0,0,0,0,396,0,0,396.0,6,2015-06-01,WHSA2015,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7134,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2015,July,63741,0,155891,0,0,0,0,0,411,0,0,411.0,7,2015-07-01,WHSA2015,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7135,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2015,August,44976,0,109320,0,0,0,0,0,339,0,0,339.0,8,2015-08-01,WHSA2015,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7136,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2015,September,38940,0,106616,0,0,0,0,0,239,0,0,239.0,9,2015-09-01,WHSA2015,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7137,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2015,October,35823,0,101774,0,0,0,0,0,372,0,0,372.0,10,2015-10-01,WHSA2015,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7138,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2015,November,28596,0,78059,0,0,0,0,0,202,0,0,202.0,11,2015-11-01,WHSA2015,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7139,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2015,December,24898,0,67353,0,0,0,0,0,124,0,0,124.0,12,2015-12-01,WHSA2015,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7140,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2016,January,23939,0,65498,0,0,0,0,0,173,0,0,173.0,1,2016-01-01,WHSA2016,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7141,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2016,February,30804,0,85091,0,0,0,0,0,281,0,0,281.0,2,2016-02-01,WHSA2016,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7142,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2016,March,71857,0,171597,0,0,0,0,0,574,0,0,574.0,3,2016-03-01,WHSA2016,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7143,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2016,April,48717,0,116376,0,0,0,0,0,401,0,0,401.0,4,2016-04-01,WHSA2016,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7144,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2016,May,57795,0,137976,0,0,0,0,0,491,0,0,491.0,5,2016-05-01,WHSA2016,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7145,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2016,June,51861,0,125124,0,0,0,0,0,397,0,0,397.0,6,2016-06-01,WHSA2016,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7146,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2016,July,63078,0,150852,0,0,0,0,0,353,0,0,353.0,7,2016-07-01,WHSA2016,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7147,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2016,August,45378,0,108306,0,0,0,0,0,263,0,0,263.0,8,2016-08-01,WHSA2016,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7148,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2016,September,45679,0,125750,0,0,0,0,0,344,0,0,344.0,9,2016-09-01,WHSA2016,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7149,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2016,October,43872,0,123320,0,0,0,0,0,504,0,0,504.0,10,2016-10-01,WHSA2016,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7150,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2016,November,36041,0,99483,0,0,0,0,0,347,0,0,347.0,11,2016-11-01,WHSA2016,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7151,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2016,December,36772,0,99728,0,0,0,0,0,203,0,0,203.0,12,2016-12-01,WHSA2016,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7152,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2017,January,28725,0,77907,0,0,0,0,0,183,0,0,183.0,1,2017-01-01,WHSA2017,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7153,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2017,February,34370,0,93608,0,0,0,0,0,244,0,0,244.0,2,2017-02-01,WHSA2017,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7154,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2017,March,80791,0,192624,0,0,0,0,0,687,0,0,687.0,3,2017-03-01,WHSA2017,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7155,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2017,April,60885,0,145731,0,0,0,0,0,560,0,0,560.0,4,2017-04-01,WHSA2017,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7156,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2017,May,62169,0,149044,0,0,0,0,0,578,0,0,578.0,5,2017-05-01,WHSA2017,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7157,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2017,June,56140,0,135766,0,0,0,0,0,463,0,0,463.0,6,2017-06-01,WHSA2017,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7158,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2017,July,67281,0,159893,0,0,0,0,0,507,0,0,507.0,7,2017-07-01,WHSA2017,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7159,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2017,August,48936,0,117919,0,0,0,0,0,376,0,0,376.0,8,2017-08-01,WHSA2017,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7160,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2017,September,41285,0,113579,0,0,0,0,0,410,0,0,410.0,9,2017-09-01,WHSA2017,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7161,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2017,October,44473,0,123663,0,0,0,0,0,510,0,0,510.0,10,2017-10-01,WHSA2017,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7162,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2017,November,42231,0,116511,0,0,0,0,0,396,0,0,396.0,11,2017-11-01,WHSA2017,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7163,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2017,December,45182,0,123669,0,0,0,0,0,345,0,0,345.0,12,2017-12-01,WHSA2017,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7164,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2018,January,33285,0,90935,0,0,0,0,0,251,0,0,251.0,1,2018-01-01,WHSA2018,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7165,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2018,February,35280,0,95851,0,0,0,0,0,251,0,0,251.0,2,2018-02-01,WHSA2018,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7166,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2018,March,89760,0,210671,0,0,0,0,0,599,0,0,599.0,3,2018-03-01,WHSA2018,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7167,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2018,April,57945,0,136370,0,0,0,0,0,419,0,0,419.0,4,2018-04-01,WHSA2018,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7168,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2018,May,63027,0,149043,0,0,0,0,0,400,0,0,400.0,5,2018-05-01,WHSA2018,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7169,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2018,June,58971,0,137694,0,0,0,0,0,256,0,0,256.0,6,2018-06-01,WHSA2018,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7170,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2018,July,67872,0,157467,0,0,0,0,0,302,0,0,302.0,7,2018-07-01,WHSA2018,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7171,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2018,August,47562,0,114101,0,0,0,0,0,320,0,0,320.0,8,2018-08-01,WHSA2018,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7172,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2018,September,45752,0,125891,0,0,0,0,0,413,0,0,413.0,9,2018-09-01,WHSA2018,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7173,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2018,October,45409,0,124642,0,0,0,0,0,490,0,0,490.0,10,2018-10-01,WHSA2018,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7174,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2018,November,41094,0,112424,0,0,0,0,0,321,0,0,321.0,11,2018-11-01,WHSA2018,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7175,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2018,December,17051,0,59112,0,0,0,0,0,103,0,0,103.0,12,2018-12-01,WHSA2018,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7176,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2019,January,4693,0,8974,0,0,0,0,0,3,0,0,3.0,1,2019-01-01,WHSA2019,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7177,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2019,February,35531,0,95334,0,0,0,0,0,172,0,0,172.0,2,2019-02-01,WHSA2019,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7178,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2019,March,83712,0,197688,0,0,0,0,0,548,0,0,548.0,3,2019-03-01,WHSA2019,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7179,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2019,April,62811,0,148531,0,0,0,0,0,413,0,0,413.0,4,2019-04-01,WHSA2019,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7180,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2019,May,64344,0,153920,0,0,0,0,0,567,0,0,567.0,5,2019-05-01,WHSA2019,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7181,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2019,June,62127,0,147501,0,0,0,0,0,440,0,0,440.0,6,2019-06-01,WHSA2019,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7182,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2019,July,66363,0,158364,0,0,0,0,0,489,0,0,489.0,7,2019-07-01,WHSA2019,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7183,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2019,August,48510,0,116722,0,0,0,0,0,310,0,0,310.0,8,2019-08-01,WHSA2019,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7184,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2019,September,43009,0,118271,0,0,0,0,0,338,0,0,338.0,9,2019-09-01,WHSA2019,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7185,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2019,October,50053,0,138625,0,0,0,0,0,403,0,0,403.0,10,2019-10-01,WHSA2019,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7186,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2019,November,38575,0,105577,0,0,0,0,0,311,0,0,311.0,11,2019-11-01,WHSA2019,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7187,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2019,December,49057,0,132396,0,0,0,0,0,249,0,0,249.0,12,2019-12-01,WHSA2019,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7188,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2020,January,40264,0,85387,0,0,0,0,0,271,0,0,271.0,1,2020-01-01,WHSA2020,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7189,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2020,February,41823,0,88079,0,0,0,0,0,260,0,0,260.0,2,2020-02-01,WHSA2020,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
7190,White Sands National Park (formerly White Sands National Monument),WHSA,NM,2020,March,48402,0,90008,0,0,0,0,0,277,0,0,277.0,3,2020-03-01,WHSA2020,West,Mountain,White Sands,White Sands,"December 20, 2019[112]","146,344.31 acres (592.2 km2)",32.78,-106.17
